Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensembl,uniprot,summary,chr,start,end,width,strand,ncbi_alias,ensembl_alias,gc_content,hgnc_id,omim,ccds,reactome,ucsc,mirbase_id,cell_marker
142678,MIB2,MIB E3 ubiquitin protein ligase 2,protein_coding,93.4336454303798,0.159404791311268,0.194945651585605,0.817688366038113,0.413535155209845,0.614615682866072,ENSG00000197530,Q96AX9; E9PD12; F2Z2L2; D6RFJ2; D6RE96; D6RED3; D6RDI1; D6RHY5; J3QLE0; J3QR95; D6RAZ0; H0YAM8; D6R9Q6; A0A8C8USR6; A0A8C8N694,"The protein encoded by this gene is an E3 ubiquitin protein ligase that mediates ubiquitination of proteins in the Notch signaling pathway. The encoded protein may be a suppressor of melanoma invasion. [provided by RefSeq, Mar 2017]",1,1615454,1630605,15152,1,ZZANK1; ZZZ5,FLJ39787; SKELETROPHIN; ZZANK1; ZZZ5,66.39,HGNC:30577,611141,CCDS41224; CCDS53262; CCDS53261; CCDS53264,R-HSA-1643685; R-HSA-168256; R-HSA-162582; R-HSA-5663202; R-HSA-73887; R-HSA-1280218; R-HSA-983168; R-HSA-983169; R-HSA-5357905; R-HSA-75893; R-HSA-157118; R-HSA-9012852; R-HSA-1980143; R-HSA-2644602; R-HSA-2644603; R-HSA-2644606; R-HSA-2894858; R-HSA-2894862; R-HSA-1980145; R-HSA-9013507; R-HSA-2122948; R-HSA-2979096; R-HSA-5357786; R-HSA-2691230; R-HSA-2691232,uc057bgd.1; uc057bge.1; uc001agh.5; uc001agg.5; uc001agk.5; uc001agi.5; uc057bgf.1; uc057bgg.1; uc057bgh.1; uc057bgi.1; uc057bgj.1; uc001agm.4; uc057bgk.1; uc057bgl.1; uc057bgm.1; uc010nyq.4; uc057bgn.1; uc057bgo.1; uc057bgp.1; uc057bgq.1; uc057bgr.1; uc057bgs.1; uc057bgt.1; uc057bgu.1; uc057bgv.1; uc057bgw.1; uc057bgx.1; uc057bgy.1; uc057bgz.1; uc057bha.1; uc057bhb.1; uc057bhc.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
984,CDK11B,cyclin dependent kinase 11B,protein_coding,87.9873861000976,0.178972516016976,0.140631526055826,1.27263438744119,0.203147810220357,0.394679120216942,ENSG00000248333,P21127; A0A0D9SER5; A0A087X1I0; A0A0D9SEN2; A0A087WYI9; A0A0D9SEI3,"This gene encodes a member of the serine/threonine protein kinase family. Members of this kinase family are known to be essential for eukaryotic cell cycle control. Due to a segmental duplication, this gene shares very high sequence identity with a neighboring gene. These two genes are frequently deleted or altered in neuroblastoma. The protein kinase encoded by this gene can be cleaved by caspases and may play a role in cell apoptosis. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Apr 2014]",1,1635225,1659012,23788,-1,CDC2L1; CDK11; CDK11-p110; CDK11-p46; CDK11-p58; CLK-1; PITSLREA; PK58; p58; p58CDC2L1; p58CLK-1,CDC2L1; CDK11-P110; CDK11-P46; CDK11-P58,51.91,HGNC:1729,176873,CCDS72684; CCDS72683; CCDS72682,R-HSA-1640170; R-HSA-69278; R-HSA-380270; R-HSA-380287; R-HSA-453274; R-HSA-69275,uc031tmi.3; uc031tml.2; uc031tmg.1; uc031tmk.2; uc031tmj.2; uc057bhn.1; uc057bho.1; uc057bhp.1; uc057bhr.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
728661,SLC35E2B,solute carrier family 35 member E2B,protein_coding,241.288919730743,-0.0321293575648171,0.209302697636075,-0.153506657714857,0.877998740437592,0.940346619754615,ENSG00000189339,P0CK96; A0A087WUK8; L8E7I2,"Predicted to enable antiporter activity. Predicted to be involved in transmembrane transport. Predicted to act upstream of or within blastocyst hatching. Predicted to be integral component of membrane. Predicted to be active in Golgi apparatus. [provided by Alliance of Genome Resources, Apr 2022]",1,1659529,1692795,33267,-1,SLC35E2,,53.57,HGNC:33941,619315,CCDS44041,,uc009vkl.3; uc031tmq.3; uc057bht.1; uc057bhu.1; uc057bhv.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
728642,CDK11A,cyclin dependent kinase 11A,protein_coding,76.4922572583868,0.445150455359779,0.192003018055044,2.31845551111161,0.0204245781520148,0.0913449172216742,ENSG00000008128,Q9UQ88; Q5QPR4; E7ESP2; E9PFJ2; Q5QPR3; Q5QPQ9; J3KS35,"This gene encodes a member of the serine/threonine protein kinase family. Members of this kinase family are known to be essential for eukaryotic cell cycle control. Due to a segmental duplication, this gene shares very high sequence identity with a neighboring gene. These two genes are frequently deleted or altered in neuroblastoma. The protein kinase encoded by this gene can be cleaved by caspases and may play a role in cell apoptosis. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Sep 2015]",1,1702379,1724357,21979,-1,CDC2L2; CDC2L3; CDK11-p110; CDK11-p46; CDK11-p58; PITSLRE; p58GTA,CDC2L2; CDC2L3; CDK11-P110; CDK11-P46; CDK11-P58; P58GTA; PITSLRE,52.05,HGNC:1730,116951,CCDS44042; ; CCDS81254; CCDS44043; CCDS81253,R-HSA-1640170; R-HSA-69278; R-HSA-380270; R-HSA-380287; R-HSA-453274; R-HSA-69275,uc009vks.5; uc057bhx.1; uc057bhy.1; uc057bhz.1; uc057bia.1; uc057bib.1; uc057bic.1; uc009vkr.4; uc057bid.1; uc057bie.1; uc057bif.1; uc057big.1; uc057bih.1; uc057bii.1; uc057bij.1; uc057bik.1; uc057bil.1; uc057bim.1; uc057bin.1; uc057bio.1; uc057bip.1; uc057biq.1; uc057bir.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
65220,NADK,NAD kinase,protein_coding,163.562118712732,0.297934877503785,0.170572779509493,1.74667305276106,0.0806940672799546,0.223535305371173,ENSG00000008130,O95544; J3KTI3; J3QR86; J3QRC0; J3KSP9; A0A0A0MR98,"NADK catalyzes the transfer of a phosphate group from ATP to NAD to generate NADP, which in its reduced form acts as an electron donor for biosynthetic reactions (Lerner et al., 2001 [PubMed 11594753]).[supplied by OMIM, Mar 2008]",1,1751232,1780457,29226,-1,NADK1; dJ283E3.1,FLJ13052; NADK1,53.7,HGNC:29831,611616,CCDS30565; CCDS55562; CCDS55561,R-HSA-1430728; R-HSA-196807; R-HSA-196849; R-HSA-196854,uc001aic.3; uc001aid.5; uc001aie.3; uc010nyv.3; uc057bit.1; uc057biu.1; uc057biv.1; uc057biw.1; uc057bix.1; uc057biy.1; uc057biz.1; uc057bja.1; uc057bjb.1; uc057bjc.1; uc057bjd.1; uc057bje.1; uc057bjf.1,,Blood|T|CD1C-CD141- dendritic cell; Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|T|Monocyte; Blood|N|CD1C-CD141- dendritic cell; Fetal kidney|N|Natural killer T (NKT) cell; Fetal kidney|N|Monocyte
2782,GNB1,G protein subunit beta 1,protein_coding,919.872400433853,0.399497787156428,0.17598486341878,2.27006902409424,0.0232033954096222,0.0987261624415743,ENSG00000078369,P62873; B3KVK2; F6X3N5; F6UT28; A0A994J6X8; A0A994J3T6; B1AKQ8; A0A2L0WW42; L8E8V9,"Heterotrimeric guanine nucleotide-binding proteins (G proteins), which integrate signals between receptors and effector proteins, are composed of an alpha, a beta, and a gamma subunit. These subunits are encoded by families of related genes. This gene encodes a beta subunit. Beta subunits are important regulators of alpha subunits, as well as of certain signal transduction receptors and effectors. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Sep 2013]",1,1785285,1892292,107008,-1,HG2A; MDS; MRD42,,46.97,HGNC:4396,139380,CCDS72685; CCDS34,R-HSA-1643685; R-HSA-392499; R-HSA-109582; R-HSA-418346; R-HSA-5663205; R-HSA-9658195; R-HSA-9662851; R-HSA-9664433; R-HSA-9824443; R-HSA-1430728; R-HSA-382551; R-HSA-162582; R-HSA-195721; R-HSA-372790; R-HSA-373080; R-HSA-500792; R-HSA-9006931; R-HSA-8939211; R-HSA-111885; R-HSA-112314; R-HSA-112315; R-HSA-112316; R-HSA-388396; R-HSA-418594; R-HSA-418555; R-HSA-3858494; R-HSA-163359; R-HSA-163685; R-HSA-381676; R-HSA-422356; R-HSA-432040; R-HSA-445717; R-HSA-9634597; R-HSA-9660821; R-HSA-390466; R-HSA-391251; R-HSA-76002; R-HSA-1296065; R-HSA-1296071; R-HSA-416476; R-HSA-9709957; R-HSA-392518; R-HSA-416482; R-HSA-428930; R-HSA-2980736; R-HSA-381771; R-HSA-400508; R-HSA-400042; R-HSA-420092; R-HSA-397795; R-HSA-8964315; R-HSA-977443; R-HSA-2187338; R-HSA-418597; R-HSA-381753; R-HSA-2514856; R-HSA-2514859; R-HSA-202040; R-HSA-418592; R-HSA-456926; R-HSA-6814122; R-HSA-392170; R-HSA-9009391; R-HSA-977444; R-HSA-991365; R-HSA-392451; R-HSA-1296041; R-HSA-1296059; R-HSA-392851; R-HSA-4086398; R-HSA-418217; R-HSA-451326; R-HSA-500657; R-HSA-8964616; R-HSA-997272; R-HSA-2485179; R-HSA-9717189; R-HSA-9717207,uc009vky.5; uc031tmu.1; uc001aif.6; uc057bji.2; uc316tez.1; uc316tfa.1; uc316tfb.1; uc316tfc.1; uc316tfd.1; uc316tfe.1; uc316tff.1; uc316tfg.1; uc316tfh.1; uc316tfi.1; uc316tfj.1; uc316tfk.1; uc316tfl.1; uc316tfm.1; uc316tfn.1; uc316tfo.1; uc316tfp.1; uc316tfq.1; uc316tfr.1; uc316tfs.1; uc057bjg.1; uc057bjh.1; uc057bjj.1; uc057bjk.1; uc057bjl.1; uc057bjm.1; uc316tft.1,,
339456,TMEM52,transmembrane protein 52,protein_coding,50.3234624925957,-2.17259980572663,0.68595197488028,-3.16727684340557,0.00153873756490227,0.016106900783605,ENSG00000178821,Q8NDY8; B1AKR3; B1AKR2; R4GMU3,"Predicted to be integral component of membrane. [provided by Alliance of Genome Resources, Apr 2022]",1,1917590,1919279,1690,-1,,,67.4,HGNC:27916,,CCDS35,,uc001aii.2; uc001aij.4; uc057bjr.1; uc057bjs.1; uc057bjt.1; uc057bju.1,,Fetal gonad|T|Retinoid acid signaling-responsive fetal germ cell; Fetal gonad|N|Retinoid acid signaling-responsive fetal germ cell
5590,PRKCZ,protein kinase C zeta,protein_coding,56.5948417767192,0.44743435644804,0.21836844112982,2.04898818773012,0.0404632699921209,0.142095998063572,ENSG00000067606,Q05513; F2Z3C5; D6REZ8; D6RJG4; D6RC84; D6RBD4; D6RAU1; D6RCN4; D6RG01; F2Z2H9; D6RDM0; D6RGG1; E9PBE1; J3KRP7; D6RAN5; D6RD31,"Protein kinase C (PKC) zeta is a member of the PKC family of serine/threonine kinases which are involved in a variety of cellular processes such as proliferation, differentiation and secretion. Unlike the classical PKC isoenzymes which are calcium-dependent, PKC zeta exhibits a kinase activity which is independent of calcium and diacylglycerol but not of phosphatidylserine. Furthermore, it is insensitive to typical PKC inhibitors and cannot be activated by phorbol ester. Unlike the classical PKC isoenzymes, it has only a single zinc finger module. These structural and biochemical properties indicate that the zeta subspecies is related to, but distinct from other isoenzymes of PKC. Alternative splicing results in multiple transcript variants encoding different isoforms. [provided by RefSeq, Jul 2008]",1,2050411,2185395,134985,1,PKC-ZETA; PKC2,PKC2,56.45,HGNC:9412,176982,CCDS37; ; CCDS41229; CCDS55563,R-HSA-109582; R-HSA-162582; R-HSA-194315; R-HSA-195258; R-HSA-9716542; R-HSA-9006931; R-HSA-8939211; R-HSA-9006934; R-HSA-76002; R-HSA-5668599; R-HSA-114604; R-HSA-194138; R-HSA-4420097; R-HSA-170834; R-HSA-9006936; R-HSA-9009391; R-HSA-2173791; R-HSA-5218921; R-HSA-9634635,uc001aiq.4; uc057bkd.1; uc057bke.1; uc057bkf.1; uc057bkg.1; uc057bkh.1; uc001air.4; uc057bki.1; uc010nyw.3; uc057bkj.1; uc057bkk.1; uc057bkl.1; uc057bkm.1; uc057bkn.1; uc057bko.1; uc057bkp.1; uc057bkq.1; uc057bkr.1; uc057bks.1; uc057bkt.1; uc057bku.1; uc057bkw.1; uc009vlb.4; uc057bkx.1; uc057bky.1; uc057bkz.1,,Undefined|N|Neural stem cell
199990,FAAP20,FA core complex associated protein 20,protein_coding,39.4744744704934,-0.228032442171898,0.165919543418494,-1.37435553084146,0.16933133449,0.352598959747646,ENSG00000162585,Q6NZ36; H7C3A6; H7C361; H7C2E6; F6S8H2,"Enables K63-linked polyubiquitin modification-dependent protein binding activity and ubiquitin-dependent protein binding activity. Involved in interstrand cross-link repair and translesion synthesis. Located in cell junction; chromosome; and nuclear body. Part of Fanconi anaemia nuclear complex. [provided by Alliance of Genome Resources, Apr 2022]",1,2184461,2212720,28260,-1,C1orf86; FP7162,C1ORF86; FLJ31031,60.96,HGNC:26428,615183,CCDS72686; ; CCDS72687; CCDS57965; CCDS38,R-HSA-168256; R-HSA-73894; R-HSA-1280215; R-HSA-6783310; R-HSA-913531; R-HSA-1169410; R-HSA-9833482,uc031pkt.2; uc057blc.1; uc057bld.1; uc057ble.1; uc031tmv.2; uc057blf.1; uc031pku.2; uc001aiy.5; uc057blg.1; uc031tmw.2; uc057blh.1; uc057bli.1; uc057blj.1; uc057blk.1; uc057bll.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
6497,SKI,SKI proto-oncogene,protein_coding,265.788683077342,0.399482389159496,0.195982253478935,2.03836001509409,0.0415139419853953,0.144432115428554,ENSG00000157933,P12755; Q7Z462; Q7Z459; Q7Z461,"This gene encodes the nuclear protooncogene protein homolog of avian sarcoma viral (v-ski) oncogene. It functions as a repressor of TGF-beta signaling, and may play a role in neural tube development and muscle differentiation. [provided by RefSeq, Oct 2009]",1,2227388,2310213,82826,1,SGS; SKV,,57.89,HGNC:10896,164780,CCDS39,R-HSA-212436; R-HSA-73857; R-HSA-74160; R-HSA-162582; R-HSA-170834; R-HSA-2173793; R-HSA-2173795; R-HSA-9006936; R-HSA-201451,uc316ttb.1; uc001aja.6; uc057blo.1; uc057blp.1; uc057blq.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
79906,MORN1,MORN repeat containing 1,protein_coding,20.4603834053572,0.171681587500173,0.285084350121716,0.602213300824384,0.547032163113802,0.725007542422979,ENSG00000116151,Q5T089; B4DRE3; Q5T088; U3KQS9,"",1,2321253,2391707,70455,-1,,FLJ13941,57.29,HGNC:25852,,CCDS40; ; CCDS72688,,uc001ajb.3; uc009vld.4; uc001ajd.2; uc057bls.1; uc057blu.1; uc057blv.1; uc057blw.1; uc010nyy.3; uc057blx.1; uc057bly.1; uc057blz.1,,
11079,RER1,retention in endoplasmic reticulum sorting receptor 1,protein_coding,274.829269622798,0.10333016266257,0.124719110837575,0.828503041503716,0.407385673164272,0.60891434332,ENSG00000157916,O15258; Q5T094; Q5T091; Q5T093; Q5T092; A0A0A0MR06; Q9P0H9; Q6IBJ7,"The protein encoded by this gene is a multi-pass membrane protein that is localized to the golgi apparatus. It is involved in the retention of endoplasmic reticulum (ER) membrane proteins in the ER and retrieval of ER membrane proteins from the early Golgi compartment to facilitate gamma-secretase complex assembly. [provided by RefSeq, Oct 2009]",1,2391775,2405442,13668,1,,,53.96,HGNC:30309,620048,CCDS41232,,uc057bmb.1; uc001aje.4; uc057bmd.1; uc057bme.1; uc001ajf.3; uc057bmf.1; uc057bmg.1; uc057bmh.1; uc057bma.1,,Fetal kidney|T|Natural killer T (NKT) cell; Fetal kidney|N|Natural killer T (NKT) cell
5192,PEX10,peroxisomal biogenesis factor 10,protein_coding,44.1409297740673,-0.307075879670571,0.157000588913423,-1.95588998611914,0.0504781152327424,0.164135965236916,ENSG00000157911,O60683; J3KRE0; J3QRM4; D6RIF5; D6RA89; A0A3B3ITN6; D6RBB0; Q6FGN0,"This gene encodes a protein involved in import of peroxisomal matrix proteins. This protein localizes to the peroxisomal membrane. Mutations in this gene result in phenotypes within the Zellweger spectrum of peroxisomal biogenesis disorders, ranging from neonatal adrenoleukodystrophy to Zellweger syndrome. Alternative splicing results in two transcript variants encoding different isoforms. [provided by RefSeq, Jul 2008]",1,2403964,2413797,9834,-1,NALD; PBD6A; PBD6B; RNF69,RNF69,61.52,HGNC:8851,602859,CCDS41; CCDS44045,R-HSA-392499; R-HSA-597592; R-HSA-9609507; R-HSA-9033241; R-HSA-8852135; R-HSA-8866654,uc001ajg.5; uc001ajh.5; uc285fyb.1; uc057bmi.1; uc057bmj.1; uc057bmk.1; uc057bml.1; uc057bmm.1; uc057bmn.1,,
9651,PLCH2,phospholipase C eta 2,protein_coding,33.7601942911052,0.606266815653544,0.383590383433364,1.58050577344273,0.113991085773989,0.277644855036675,ENSG00000149527,O75038; B9DI82; V9GY64; A2VCM4,"PLCH2 is a member of the PLC-eta family of the phosphoinositide-specific phospholipase C (PLC) superfamily of enzymes that cleave PtdIns(4,5) P2 to generate second messengers inositol 1,4,5-trisphosphate and diacylglycerol (Zhou et al., 2005 [PubMed 16107206]).[supplied by OMIM, Jun 2009]",1,2425980,2505532,79553,1,PLC-L4; PLC-eta2; PLCL4; PLCeta2,KIAA0450; PLC-ETA2; PLCETA2; PLCL4; RP3-395M20.1,64.61,HGNC:29037,612836,CCDS59959,R-HSA-1430728; R-HSA-1483249; R-HSA-1855204,uc057bmo.1; uc001ajj.2; uc057bmq.1; uc057bmp.2; uc001ajk.2; uc057bmr.1; uc057bmu.1; uc001ajl.2,,
55229,PANK4,pantothenate kinase 4 (inactive),protein_coding,61.4932914473527,-0.132704524110457,0.163294433921511,-0.812670223494834,0.416407157670556,0.616892141536169,ENSG00000157881,Q9NVE7; E9PHT6; H0Y9E4; H0YA02; D6RJF3; H0YA31; H0YA26; Q7RTX2,"This gene encodes a protein belonging to the pantothenate kinase family. Pantothenate kinase is a key regulatory enzyme in the biosynthesis of coenzyme A (CoA) in bacteria and mammalian cells. It catalyzes the first committed step in the universal biosynthetic pathway leading to CoA and is itself subject to regulation through feedback inhibition by CoA. This family member is most abundant in muscle but is expressed in all tissues. [provided by RefSeq, Jul 2008]",1,2508537,2526597,18061,-1,CTRCT49,FLJ10782,60.69,HGNC:19366,606162,CCDS42,R-HSA-1430728; R-HSA-196849; R-HSA-196854; R-HSA-199220,uc001ajm.4; uc010nza.4; uc057bmv.1; uc057bmw.1; uc057bmx.1; uc057bmy.1; uc057bmz.1; uc057bna.1; uc057bnb.1; uc057bnc.3; uc057bnd.1; uc057bne.1,,
8764,TNFRSF14,TNF receptor superfamily member 14,protein_coding,134.489633306567,1.09259667231148,0.268976321803638,4.0620552210135,4.86425664870881e-05,0.00172843040856705,ENSG00000157873,Q92956; B9A034; F6Q0M4; A0A0D9SF52; F6UPZ7,"This gene encodes a member of the TNF (tumor necrosis factor) receptor superfamily. The encoded protein functions in signal transduction pathways that activate inflammatory and inhibitory T-cell immune response. It binds herpes simplex virus (HSV) viral envelope glycoprotein D (gD), mediating its entry into cells. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2014]",1,2555639,2565382,9744,1,ATAR; CD270; HVEA; HVEM; LIGHTR; TR2,ATAR; CD270; HVEA; HVEM; LIGHTR; TR2,64.06,HGNC:11912,602746,CCDS44046,R-HSA-168256; R-HSA-1280218; R-HSA-1280215; R-HSA-388841; R-HSA-5668541; R-HSA-5669034,uc057bni.1; uc057bnj.1; uc057bnk.1; uc057bnl.1; uc057bnm.1; uc001ajr.5; uc057bnn.1; uc057bno.1; uc057bnp.1; uc057bnq.1; uc057bnr.1; uc057bns.1; uc057bnt.1; uc057bnu.1; uc057bnv.1; uc057bnw.1,,Blood|T|CD1C-CD141- dendritic cell; Fetal kidney|T|Natural killer T (NKT) cell; Blood|N|CD1C-CD141- dendritic cell; Fetal kidney|N|Natural killer T (NKT) cell
127281,PRXL2B,peroxiredoxin like 2B,protein_coding,41.995257937704,1.31188755645118,0.37274591786109,3.51952226325943,0.000432324750454053,0.00702000756483551,ENSG00000157870,Q8TBF2; A0A0A0MRV4; A0A0A0MT35; J3KPF6; J3KPF5; A0A0G2JRR6; A0A2P0CU24; A0A2P0CTB1; J3QKK8; J3KRV9; A0A0G2JSF1; A0A2P0CTH9,"Predicted to enable antioxidant activity and prostaglandin-F synthase activity. Predicted to be involved in prostaglandin biosynthetic process. Located in extracellular exosome. [provided by Alliance of Genome Resources, Apr 2022]",1,2586491,2591469,4979,1,C1orf93; FAM213B,C1ORF93; FAM213B; MGC26818,64.59,HGNC:28390,,CCDS44; CCDS55564; CCDS90843,R-HSA-1430728; R-HSA-556833; R-HSA-8978868; R-HSA-2142753; R-HSA-2162123,uc057bnz.1; uc021oew.2; uc001aju.6; uc057boa.2; uc285fye.1; uc057bob.2; uc057boc.1; uc057bod.2; uc057boe.2; uc057bof.1; uc001ajx.3; uc057bog.1; uc057boh.1; uc001ajv.3; uc010nze.3,,
63976,PRDM16,PR/SET domain 16,protein_coding,67.3475968884771,-0.502795273352879,0.36666696673928,-1.37125871420643,0.170294320875341,0.353656531224827,ENSG00000142611,Q9HAZ2; H0YA13; D6RFY3; D6RDW0; U3KQL6; L8E8P9,"The reciprocal translocation t(1;3)(p36;q21) occurs in a subset of myelodysplastic syndrome (MDS) and acute myeloid leukemia (AML). This gene is located near the 1p36.3 breakpoint and has been shown to be specifically expressed in the t(1:3)(p36,q21)-positive MDS/AML. The protein encoded by this gene is a zinc finger transcription factor and contains an N-terminal PR domain. The translocation results in the overexpression of a truncated version of this protein that lacks the PR domain, which may play an important role in the pathogenesis of MDS and AML. Alternatively spliced transcript variants encoding distinct isoforms have been reported. [provided by RefSeq, Jul 2008]",1,3069168,3438621,369454,1,CMD1LL; KMT8F; LVNC8; MEL1; PFM13,KIAA1675; KMT8F; MEL1; MGC166915; PFM13,57.58,HGNC:14000,605557,CCDS44048; CCDS41236,R-HSA-3247509; R-HSA-4839726; R-HSA-3214841,uc057bpa.1; uc057bpb.1; uc001ake.4; uc057bpc.1; uc001akf.5; uc057bpf.1; uc057bpg.1; uc057bpi.1; uc057bpj.1; uc057bpk.1,,
